record_id,doi,title,journal,record_index,source_format,source_chunk_ids,route,catalyst_class,catalyst,solvent,catalyst_smiles,catalyst_smiles_tier,solvent_smiles,solvent_smiles_tier,product,product_smiles,substrate_smiles,temperature_c,reaction_time_min,pressure_atm,catalyst_amount_g,PET_amount_g,solvent_amount_g,yield_percent,conversion_percent,selectivity_percent,judge_verdict,judge_drop_record,judge_n_fixes,judge_bad_fields,judge_critique,judge_fixes,n_citations,citations_resolve,corrected_catalyst,corrected_solvent,corrected_temperature_c,corrected_reaction_time_min,corrected_pressure_atm,corrected_catalyst_amount_g,corrected_PET_amount_g,corrected_solvent_amount_g,corrected_yield_percent,corrected_conversion_percent,corrected_selectivity_percent,corrected_fields,phase,phase_why,phase_by,structure_source,audit,catalyst_loading_wt,yield_basis,single_component,duplicate_of,quality_flags
10.1627/jpi.68.195#8,10.1627/jpi.68.195,Low-temperature Catalytic Methanolysis of Polyesters Promoted by Abundant Methyl Esters,Journal of the Japan Petroleum Institute,8,PDF,660ea746-bf9b-418b-833c-ea2403b71f3b;a658e527-9043-49bd-b405-36afe3ee05c0,other/unclear,other,KOMe,PhCO2Me,C[O-].[K+],LLM written,COC(=O)c1ccccc1,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,25.0,30.0,,0.00182,0.1,,39.0,,,incorrect,False,1,catalyst_amount_g,"Record 8 corresponds to Table 1 entry 9 (KOMe, phenyl acetate, 39 % DMT). Catalyst loading must be 0.00146 g (5 mol%), not 0.00182 g.","[{""field"": ""catalyst_amount_g"", ""value"": 0.00146, ""evidence"": ""Table 1, entry 9; 5 mol% KOMe (0.00146 g) – see chunk a658e527-9043-49bd-b405-36afe3ee05c0""}]",2,True,KOMe,PhCO2Me,25.0,30.0,,0.00146,0.1,,39.0,,,catalyst_amount_g,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,flagged,0.0182,molar,True,,
10.1627/jpi.68.195#9,10.1627/jpi.68.195,Low-temperature Catalytic Methanolysis of Polyesters Promoted by Abundant Methyl Esters,Journal of the Japan Petroleum Institute,9,PDF,660ea746-bf9b-418b-833c-ea2403b71f3b;a658e527-9043-49bd-b405-36afe3ee05c0,other/unclear,other,KOMe,PhCO2Me,C[O-].[K+],LLM written,COC(=O)c1ccccc1,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,25.0,30.0,,0.00273,0.1,,64.0,,,incorrect,False,1,catalyst_amount_g,"Record 9 matches Table 1 entry 10 (KOMe, phenyl acetate, 2.4 mL, 7.5 mol% catalyst, 64 % DMT). The paper’s 7.5 mol% corresponds to 0.00219 g KOMe, not the 0.00273 g recorded.","[{""field"": ""catalyst_amount_g"", ""value"": 0.00219, ""evidence"": ""Table 1, entry 10; 7.5 mol% KOMe (0.00219 g) – see footnote e in chunk a658e527-9043-49bd-b405-36afe3ee05c0""}]",2,True,KOMe,PhCO2Me,25.0,30.0,,0.00219,0.1,,64.0,,,catalyst_amount_g,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,flagged,0.0273,molar,True,,
10.1627/jpi.68.195#10,10.1627/jpi.68.195,Low-temperature Catalytic Methanolysis of Polyesters Promoted by Abundant Methyl Esters,Journal of the Japan Petroleum Institute,10,PDF,660ea746-bf9b-418b-833c-ea2403b71f3b;a658e527-9043-49bd-b405-36afe3ee05c0,other/unclear,other,KOMe,Methyl acrylate,C[O-].[K+],LLM written,C=CC(=O)OC,confirmed,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,25.0,30.0,,0.00182,0.1,,32.0,,,incorrect,False,1,catalyst_amount_g,"Record 10 reflects Table 1 entry 11 (KOMe, methyl acrylate, 32 % DMT). Catalyst should be 5 mol% (=0.00146 g), not 0.00182 g.","[{""field"": ""catalyst_amount_g"", ""value"": 0.00146, ""evidence"": ""Table 1, entry 11; 5 mol% KOMe (0.00146 g) – see chunk a658e527-9043-49bd-b405-36afe3ee05c0""}]",2,True,KOMe,Methyl acrylate,25.0,30.0,,0.00146,0.1,,32.0,,,catalyst_amount_g,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,flagged,0.0182,molar,True,,
10.1627/jpi.68.195#11,10.1627/jpi.68.195,Low-temperature Catalytic Methanolysis of Polyesters Promoted by Abundant Methyl Esters,Journal of the Japan Petroleum Institute,11,PDF,660ea746-bf9b-418b-833c-ea2403b71f3b;a658e527-9043-49bd-b405-36afe3ee05c0,other/unclear,other,KOMe,Methyl methacrylate,C[O-].[K+],LLM written,C=C(C)C(=O)OC,confirmed,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,25.0,30.0,,0.00182,0.1,,36.0,,,incorrect,False,1,catalyst_amount_g,"Record 11 corresponds to Table 1 entry 12 (KOMe, methyl methacrylate, 36 % DMT). The correct catalyst amount (5 mol%) is 0.00146 g, not 0.00182 g.","[{""field"": ""catalyst_amount_g"", ""value"": 0.00146, ""evidence"": ""Table 1, entry 12; 5 mol% KOMe (0.00146 g) – see chunk a658e527-9043-49bd-b405-36afe3ee05c0""}]",2,True,KOMe,Methyl methacrylate,25.0,30.0,,0.00146,0.1,,36.0,,,catalyst_amount_g,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,flagged,0.0182,molar,True,,
10.1627/jpi.68.195#12,10.1627/jpi.68.195,Low-temperature Catalytic Methanolysis of Polyesters Promoted by Abundant Methyl Esters,Journal of the Japan Petroleum Institute,12,PDF,11a09941-9186-46d5-aaef-6bbf08106cad,other/unclear,other,KOMe,Methyl methacrylate,C[O-].[K+],LLM written,C=C(C)C(=O)OC,confirmed,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,40.0,30.0,,0.00182,0.1,,87.0,,,incorrect,False,1,catalyst_amount_g,"Record 12 describes the MMA experiment (40 °C, 3 mL MMA, 87 % DMT). Catalyst loading is 5 mol% KOMe (0.00146 g), but the record lists 0.00182 g.","[{""field"": ""catalyst_amount_g"", ""value"": 0.00146, ""evidence"": ""Fig. 4 / text: \""Using a reaction temperature of 40 °C with 3 mL of MMA, 1 (DMT) was obtained in 87 % yield\"" – catalyst 5 mol% KOMe (0.00146 g) – see chunk 11a09941-9186-46d5-aaef-6bbf08106cad""}]",1,True,KOMe,Methyl methacrylate,40.0,30.0,,0.00146,0.1,,87.0,,,catalyst_amount_g,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,flagged,0.0182,molar,True,,
10.1627/jpi.68.195#13,10.1627/jpi.68.195,Low-temperature Catalytic Methanolysis of Polyesters Promoted by Abundant Methyl Esters,Journal of the Japan Petroleum Institute,13,PDF,3aeffd39-9245-4732-ac4a-e3b90222a899;e1c49587-cb1f-4c47-8f69-b1a640b17683,other/unclear,other,KOMe,MeCO2Me,C[O-].[K+],LLM written,COC(C)=O,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,25.0,30.0,,0.00182,0.1,,79.0,,,incorrect,False,1,catalyst_amount_g,"Record 13 reports the experiment without extra MeOH (yield 79 % DMT). Catalyst loading is 5 mol% KOMe (=0.00146 g), not the 0.00182 g given.","[{""field"": ""catalyst_amount_g"", ""value"": 0.00146, ""evidence"": ""Text: \""Without the extra MeOH, the yield of 1 (DMT) decreased to 79 %\"" – catalyst 5 mol% KOMe (0.00146 g) – see chunk 3aeffd39-9245-4732-ac4a-e3b90222a899""}]",2,True,KOMe,MeCO2Me,25.0,30.0,,0.00146,0.1,,79.0,,,catalyst_amount_g,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,flagged,0.0182,molar,True,,
10.1627/jpi.68.195#14,10.1627/jpi.68.195,Low-temperature Catalytic Methanolysis of Polyesters Promoted by Abundant Methyl Esters,Journal of the Japan Petroleum Institute,14,PDF,3aeffd39-9245-4732-ac4a-e3b90222a899,other/unclear,other,KOMe,MeCO2Me,C[O-].[K+],LLM written,COC(C)=O,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,25.0,30.0,,0.00182,0.1,,89.0,,,incorrect,False,1,catalyst_amount_g,"Record 14 gives the optimal condition with extra MeOH (0.1 mL) yielding 89 % DMT. Catalyst amount should be 0.00146 g (5 mol% KOMe), not 0.00182 g.","[{""field"": ""catalyst_amount_g"", ""value"": 0.00146, ""evidence"": ""Text: \""the yield of 1 (DMT) was optimal at 89 % with 0.1 mL MeOH\"" – catalyst 5 mol% KOMe (0.00146 g) – see chunk 3aeffd39-9245-4732-ac4a-e3b90222a899""}]",1,True,KOMe,MeCO2Me,25.0,30.0,,0.00146,0.1,,89.0,,,catalyst_amount_g,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,flagged,0.0182,molar,True,,
10.1627/jpi.68.195#15,10.1627/jpi.68.195,Low-temperature Catalytic Methanolysis of Polyesters Promoted by Abundant Methyl Esters,Journal of the Japan Petroleum Institute,15,PDF,3aeffd39-9245-4732-ac4a-e3b90222a899;03755875-5b0b-46d3-a02c-c1a65233919d,other/unclear,other,KOMe,MeCO2Me,C[O-].[K+],LLM written,COC(C)=O,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,25.0,30.0,,0.00182,0.1,,91.0,,,incorrect,False,2,yield_percent;catalyst_amount_g,"Record 15 lists a 91 % DMT yield under conditions (25 °C, 30 min, MeCO2Me) that are not reported in the paper; the closest reported optimal yield at 25 °C is 89 % (with 0.1 mL MeOH). Therefore the yield value is incorrect, and the catalyst amount (0.00182 g) also mismatches the required 5 mol% loading (0.00146 g).","[{""field"": ""yield_percent"", ""value"": 89.0, ""evidence"": ""Text: \""the yield of 1 (DMT) was optimal at 89 % with 0.1 mL MeOH\"" – see chunk 3aeffd39-9245-4732-ac4a-e3b90222a899""}, {""field"": ""catalyst_amount_g"", ""value"": 0.00146, ""evidence"": ""Catalyst loading 5 mol% KOMe (0.00146 g) – same source as above""}]",2,True,KOMe,MeCO2Me,25.0,30.0,,0.00146,0.1,,89.0,,,yield_percent;catalyst_amount_g,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,flagged,0.0182,molar,True,,
10.1627/jpi.68.195#16,10.1627/jpi.68.195,Low-temperature Catalytic Methanolysis of Polyesters Promoted by Abundant Methyl Esters,Journal of the Japan Petroleum Institute,16,PDF,2e3c5cd1-02f1-4dd6-b10d-6c4cf56dc27e;2b06c547-3751-474c-914a-7f4eb5dd43b2;3296c2d3-1580-485f-b6b2-0afd236eff73,other/unclear,other,KOMe,MeCO2Me,C[O-].[K+],LLM written,COC(C)=O,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,40.0,30.0,,0.00182,0.1,,87.0,,,incorrect,False,1,catalyst_amount_g,"Record 16 matches Table 2 entry 1 (PET powder, 0.5 h, 40 °C, 87 % DMT). Catalyst loading is 5 mol% KOMe (=0.00146 g), not 0.00182 g as recorded.","[{""field"": ""catalyst_amount_g"", ""value"": 0.00146, ""evidence"": ""Table 2, entry 1; 5 mol% KOMe (0.00146 g) – see chunk 2e3c5cd1-02f1-4dd6-b10d-6c4cf56dc27e""}]",3,True,KOMe,MeCO2Me,40.0,30.0,,0.00146,0.1,,87.0,,,catalyst_amount_g,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,flagged,0.0182,molar,True,,
10.1627/jpi.68.195#17,10.1627/jpi.68.195,Low-temperature Catalytic Methanolysis of Polyesters Promoted by Abundant Methyl Esters,Journal of the Japan Petroleum Institute,17,PDF,2e3c5cd1-02f1-4dd6-b10d-6c4cf56dc27e;2b06c547-3751-474c-914a-7f4eb5dd43b2,other/unclear,other,KOMe,MeCO2Me,C[O-].[K+],LLM written,COC(C)=O,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,40.0,120.0,,0.00182,0.1,,91.0,,,incorrect,False,1,catalyst_amount_g,"Record 17 corresponds to Table 2 entry 2 (PET flakes, 2 h, 40 °C, 91 % DMT). Catalyst amount should be 0.00146 g (5 mol% KOMe), not 0.00182 g.","[{""field"": ""catalyst_amount_g"", ""value"": 0.00146, ""evidence"": ""Table 2, entry 2; 5 mol% KOMe (0.00146 g) – see chunk 2e3c5cd1-02f1-4dd6-b10d-6c4cf56dc27e""}]",2,True,KOMe,MeCO2Me,40.0,120.0,,0.00146,0.1,,91.0,,,catalyst_amount_g,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,flagged,0.0182,molar,True,,
10.1627/jpi.68.195#18,10.1627/jpi.68.195,Low-temperature Catalytic Methanolysis of Polyesters Promoted by Abundant Methyl Esters,Journal of the Japan Petroleum Institute,18,PDF,2e3c5cd1-02f1-4dd6-b10d-6c4cf56dc27e;2b06c547-3751-474c-914a-7f4eb5dd43b2,other/unclear,other,KOMe,MeCO2Me,C[O-].[K+],LLM written,COC(C)=O,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,40.0,30.0,,0.00182,0.1,,89.0,,,incorrect,False,1,catalyst_amount_g,"Record 18 matches Table 2 entry 3 (PET textile, 0.5 h, 40 °C, 89 % DMT). The recorded catalyst amount (0.00182 g) is too high; correct amount is 0.00146 g (5 mol% KOMe).","[{""field"": ""catalyst_amount_g"", ""value"": 0.00146, ""evidence"": ""Table 2, entry 3; 5 mol% KOMe (0.00146 g) – see chunk 2e3c5cd1-02f1-4dd6-b10d-6c4cf56dc27e""}]",2,True,KOMe,MeCO2Me,40.0,30.0,,0.00146,0.1,,89.0,,,catalyst_amount_g,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,flagged,0.0182,molar,True,,
10.1627/jpi.68.195#19,10.1627/jpi.68.195,Low-temperature Catalytic Methanolysis of Polyesters Promoted by Abundant Methyl Esters,Journal of the Japan Petroleum Institute,19,PDF,2e3c5cd1-02f1-4dd6-b10d-6c4cf56dc27e;2b06c547-3751-474c-914a-7f4eb5dd43b2,other/unclear,other,KOMe,MeCO2Me,C[O-].[K+],LLM written,COC(C)=O,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,40.0,120.0,,0.00182,0.1,,88.0,,,incorrect,False,1,catalyst_amount_g,"Record 19 reflects Table 2 entry 4 (PET/cotton blend, 2 h, 40 °C, 88 % DMT). Catalyst loading should be 0.00146 g (5 mol% KOMe), not 0.00182 g.","[{""field"": ""catalyst_amount_g"", ""value"": 0.00146, ""evidence"": ""Table 2, entry 4; 5 mol% KOMe (0.00146 g) – see chunk 2e3c5cd1-02f1-4dd6-b10d-6c4cf56dc27e""}]",2,True,KOMe,MeCO2Me,40.0,120.0,,0.00146,0.1,,88.0,,,catalyst_amount_g,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,flagged,0.0182,molar,True,,
10.1627/jpi.68.195#20,10.1627/jpi.68.195,Low-temperature Catalytic Methanolysis of Polyesters Promoted by Abundant Methyl Esters,Journal of the Japan Petroleum Institute,20,PDF,2e3c5cd1-02f1-4dd6-b10d-6c4cf56dc27e;2b06c547-3751-474c-914a-7f4eb5dd43b2,other/unclear,other,KOMe,MeCO2Me,C[O-].[K+],LLM written,COC(C)=O,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,40.0,30.0,,0.00182,0.1,,85.0,,,incorrect,False,1,catalyst_amount_g,"Record 20 matches Table 2 entry 5 (PET/PU blend, 0.5 h, 40 °C, 85 % DMT). The correct catalyst amount for 5 mol% KOMe is 0.00146 g, not the 0.00182 g listed.","[{""field"": ""catalyst_amount_g"", ""value"": 0.00146, ""evidence"": ""Table 2, entry 5; 5 mol% KOMe (0.00146 g) – see chunk 2e3c5cd1-02f1-4dd6-b10d-6c4cf56dc27e""}]",2,True,KOMe,MeCO2Me,40.0,30.0,,0.00146,0.1,,85.0,,,catalyst_amount_g,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,flagged,0.0182,molar,True,,
10.18596/jotcsa.1462797#0,10.18596/jotcsa.1462797,Investigation of Rapid Chemical Recycling of Waste Polyethylene Terephthalate Under Microwave Effect Using Calcined Dolomite as Catalyst,Journal of the Turkish Chemical Society Section A Chemistry,0,PDF,891a4195-df32-4921-aedc-7c48705bf6d5;284f8919-358b-4913-a63a-f70cdec11faf;7b1b6207-639c-4bf1-b683-7b4b909fb949,hydrolysis,none,none,water,,no catalyst,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,140.0,15.0,,0.0,,100.0,,3.75,,correct,False,0,,"Records 0‑3 correspond to Run 1 (no catalyst) with temperature 140 °C, 15 min, and conversion values matching Table 3 (R1‑R4). All fields agree with the paper; no missing derivable values.",,3,True,none,water,140.0,15.0,,0.0,,100.0,,3.75,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,,True,,
10.18596/jotcsa.1462797#1,10.18596/jotcsa.1462797,Investigation of Rapid Chemical Recycling of Waste Polyethylene Terephthalate Under Microwave Effect Using Calcined Dolomite as Catalyst,Journal of the Turkish Chemical Society Section A Chemistry,1,PDF,891a4195-df32-4921-aedc-7c48705bf6d5;284f8919-358b-4913-a63a-f70cdec11faf;7b1b6207-639c-4bf1-b683-7b4b909fb949,hydrolysis,none,none,water,,no catalyst,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,140.0,15.0,,0.0,,100.0,,4.28,,correct,False,0,,Same as record 0; conversion 4.28 matches R2 of Run 1. All fields correct.,,3,True,none,water,140.0,15.0,,0.0,,100.0,,4.28,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,,True,,
10.18596/jotcsa.1462797#2,10.18596/jotcsa.1462797,Investigation of Rapid Chemical Recycling of Waste Polyethylene Terephthalate Under Microwave Effect Using Calcined Dolomite as Catalyst,Journal of the Turkish Chemical Society Section A Chemistry,2,PDF,891a4195-df32-4921-aedc-7c48705bf6d5;284f8919-358b-4913-a63a-f70cdec11faf;7b1b6207-639c-4bf1-b683-7b4b909fb949,hydrolysis,none,none,water,,no catalyst,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,140.0,15.0,,0.0,,100.0,,4.02,,correct,False,0,,Conversion 4.02 matches R3 of Run 1. All other fields align with the reported experiment.,,3,True,none,water,140.0,15.0,,0.0,,100.0,,4.02,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,,True,,
10.18596/jotcsa.1462797#3,10.18596/jotcsa.1462797,Investigation of Rapid Chemical Recycling of Waste Polyethylene Terephthalate Under Microwave Effect Using Calcined Dolomite as Catalyst,Journal of the Turkish Chemical Society Section A Chemistry,3,PDF,891a4195-df32-4921-aedc-7c48705bf6d5;284f8919-358b-4913-a63a-f70cdec11faf;7b1b6207-639c-4bf1-b683-7b4b909fb949,hydrolysis,none,none,water,,no catalyst,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,140.0,15.0,,0.0,,100.0,,4.06,,correct,False,0,,Conversion 4.06 matches R4 of Run 1. No inconsistencies.,,3,True,none,water,140.0,15.0,,0.0,,100.0,,4.06,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,,True,,
10.18596/jotcsa.1462797#16,10.18596/jotcsa.1462797,Investigation of Rapid Chemical Recycling of Waste Polyethylene Terephthalate Under Microwave Effect Using Calcined Dolomite as Catalyst,Journal of the Turkish Chemical Society Section A Chemistry,16,PDF,891a4195-df32-4921-aedc-7c48705bf6d5;284f8919-358b-4913-a63a-f70cdec11faf;7b1b6207-639c-4bf1-b683-7b4b909fb949,hydrolysis,none,none,water,,no catalyst,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,150.0,15.0,,0.0,,100.0,,62.16,,correct,False,0,,"Run 5 (150 °C, 5 EtOH, 10 KOH, no catalyst) conversion 62.16 matches R1; catalyst amount 0 g is correct.",,3,True,none,water,150.0,15.0,,0.0,,100.0,,62.16,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,,True,,
10.18596/jotcsa.1462797#17,10.18596/jotcsa.1462797,Investigation of Rapid Chemical Recycling of Waste Polyethylene Terephthalate Under Microwave Effect Using Calcined Dolomite as Catalyst,Journal of the Turkish Chemical Society Section A Chemistry,17,PDF,891a4195-df32-4921-aedc-7c48705bf6d5;284f8919-358b-4913-a63a-f70cdec11faf;7b1b6207-639c-4bf1-b683-7b4b909fb949,hydrolysis,none,none,water,,no catalyst,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,150.0,15.0,,0.0,,100.0,,62.59,,correct,False,0,,Run 5 R2 conversion 62.59; fields accurate.,,3,True,none,water,150.0,15.0,,0.0,,100.0,,62.59,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,,True,,
10.18596/jotcsa.1462797#18,10.18596/jotcsa.1462797,Investigation of Rapid Chemical Recycling of Waste Polyethylene Terephthalate Under Microwave Effect Using Calcined Dolomite as Catalyst,Journal of the Turkish Chemical Society Section A Chemistry,18,PDF,891a4195-df32-4921-aedc-7c48705bf6d5;284f8919-358b-4913-a63a-f70cdec11faf;7b1b6207-639c-4bf1-b683-7b4b909fb949,hydrolysis,none,none,water,,no catalyst,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,150.0,15.0,,0.0,,100.0,,67.31,,correct,False,0,,Run 5 R3 conversion 67.31; matches the table.,,3,True,none,water,150.0,15.0,,0.0,,100.0,,67.31,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,,True,,
10.18596/jotcsa.1462797#19,10.18596/jotcsa.1462797,Investigation of Rapid Chemical Recycling of Waste Polyethylene Terephthalate Under Microwave Effect Using Calcined Dolomite as Catalyst,Journal of the Turkish Chemical Society Section A Chemistry,19,PDF,891a4195-df32-4921-aedc-7c48705bf6d5;284f8919-358b-4913-a63a-f70cdec11faf;7b1b6207-639c-4bf1-b683-7b4b909fb949,hydrolysis,none,none,water,,no catalyst,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,150.0,15.0,,0.0,,100.0,,61.7,,correct,False,0,,Run 5 R4 conversion 61.7; all data consistent.,,3,True,none,water,150.0,15.0,,0.0,,100.0,,61.7,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,,True,,
10.18596/jotcsa.1462797#32,10.18596/jotcsa.1462797,Investigation of Rapid Chemical Recycling of Waste Polyethylene Terephthalate Under Microwave Effect Using Calcined Dolomite as Catalyst,Journal of the Turkish Chemical Society Section A Chemistry,32,PDF,891a4195-df32-4921-aedc-7c48705bf6d5;284f8919-358b-4913-a63a-f70cdec11faf;7b1b6207-639c-4bf1-b683-7b4b909fb949,hydrolysis,none,none,water,,no catalyst,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,160.0,15.0,,0.0,,100.0,,32.33,,correct,False,0,,"Run 9 (160 °C, 10 EtOH, 5 KOH, no catalyst) conversion 32.33 matches R1; catalyst amount 0 g and other parameters are correct.",,3,True,none,water,160.0,15.0,,0.0,,100.0,,32.33,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,,True,,
10.18596/jotcsa.1462797#33,10.18596/jotcsa.1462797,Investigation of Rapid Chemical Recycling of Waste Polyethylene Terephthalate Under Microwave Effect Using Calcined Dolomite as Catalyst,Journal of the Turkish Chemical Society Section A Chemistry,33,PDF,891a4195-df32-4921-aedc-7c48705bf6d5;284f8919-358b-4913-a63a-f70cdec11faf;7b1b6207-639c-4bf1-b683-7b4b909fb949,hydrolysis,none,none,water,,no catalyst,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,160.0,15.0,,0.0,,100.0,,36.0,,correct,False,0,,Run 9 R2 conversion 36.0; fields are consistent with the experiment.,,3,True,none,water,160.0,15.0,,0.0,,100.0,,36.0,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,,True,,
10.18596/jotcsa.1462797#34,10.18596/jotcsa.1462797,Investigation of Rapid Chemical Recycling of Waste Polyethylene Terephthalate Under Microwave Effect Using Calcined Dolomite as Catalyst,Journal of the Turkish Chemical Society Section A Chemistry,34,PDF,891a4195-df32-4921-aedc-7c48705bf6d5;284f8919-358b-4913-a63a-f70cdec11faf;7b1b6207-639c-4bf1-b683-7b4b909fb949,hydrolysis,none,none,water,,no catalyst,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,160.0,15.0,,0.0,,100.0,,36.21,,correct,False,0,,Run 9 R3 conversion 36.21; matches Table 3.,,3,True,none,water,160.0,15.0,,0.0,,100.0,,36.21,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,,True,,
10.18596/jotcsa.1462797#35,10.18596/jotcsa.1462797,Investigation of Rapid Chemical Recycling of Waste Polyethylene Terephthalate Under Microwave Effect Using Calcined Dolomite as Catalyst,Journal of the Turkish Chemical Society Section A Chemistry,35,PDF,891a4195-df32-4921-aedc-7c48705bf6d5;284f8919-358b-4913-a63a-f70cdec11faf;7b1b6207-639c-4bf1-b683-7b4b909fb949,hydrolysis,none,none,water,,no catalyst,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,160.0,15.0,,0.0,,100.0,,34.51,,correct,False,0,,Run 9 R4 conversion 34.51; all reported values agree with the paper.,,3,True,none,water,160.0,15.0,,0.0,,100.0,,34.51,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,,True,,
10.2115/fiber.49.11_594#0,10.2115/fiber.49.11_594,Dependence of Alkali Hydrolysis of Poly(ethylene terephthalate) Fibers on Temperature of Heat Setting in the Unstressed State,Sen I Gakkaishi,0,PDF,492d6631-83ca-40ca-9906-2a429465eec7,hydrolysis,acid or base,NaOH,water,[Na+].[OH-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,90.0,60.0,,,,,,,,correct,False,0,,"The paper describes alkali hydrolysis of PET fibers using a 10% aqueous NaOH solution at 90 °C for 60 min with a liquor ratio of 1:150 (see chunk ID 492d6631-83ca-40ca-9906-2a429465eec7). No masses of NaOH, PET, or water are given, and the outcomes (yield, conversion, selectivity) are not reported as numeric values in the text. The record matches the reported conditions and correctly leaves the mass and outcome fields null.",,1,True,NaOH,water,90.0,60.0,,,,,,,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,,,True,,
10.2495/wm080521#0,10.2495/wm080521,Chemical recycling of PET by alkaline hydrolysis in the presence of quaternary phosphonium and ammonium salts as phase transfer catalysts,Wit Transactions on Ecology and the Environment,0,PDF,73ec5995-aa70-463c-b6a4-ce317ab13f9c;9be032c5-46ba-4992-aa81-1f48455cc4b3;5c712be4-8b34-4a39-bed4-5f460e9d3acc;b0122081-af19-45e5-815e-64411f72ef71,hydrolysis,none,none,water,,no catalyst,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,60.0,,,10.0,150.0,,16.3,,correct,False,0,,"Record 0 matches the non‑catalysed entry in Table 2 (no catalyst, 80 °C, 1 h, conversion 16.3 %). All reported quantities are consistent with the paper (PET 10 g, water 150 g, temperature, time). No outcome values are reported, so nulls are acceptable.",,4,True,none,water,80.0,60.0,,,10.0,150.0,,16.3,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,,True,,
